Sexo;Edad;año;Total
Hombres;65 años;2016;19,077
Hombres;66 años;2065;24,285
Hombres;66 años;2064;24,173
Hombres;66 años;2063;24,060
Hombres;66 años;2062;23,947
Hombres;66 años;2061;23,833
Hombres;66 años;2060;23,719
Hombres;66 años;2059;23,604
Hombres;66 años;2058;23,489
Hombres;66 años;2057;23,373
Hombres;66 años;2056;23,256
Hombres;66 años;2055;23,140
Hombres;66 años;2054;23,022
Hombres;66 años;2053;22,905
Hombres;66 años;2052;22,786
Hombres;66 años;2051;22,668
Hombres;66 años;2050;22,548
Hombres;66 años;2049;22,429
Hombres;66 años;2048;22,309
Hombres;66 años;2047;22,188
Hombres;66 años;2046;22,067
Hombres;66 años;2045;21,946
Hombres;66 años;2044;21,824
Hombres;66 años;2043;21,702
Hombres;66 años;2042;21,580
Hombres;66 años;2041;21,457
Hombres;66 años;2040;21,334
Hombres;66 años;2039;21,211
Hombres;66 años;2038;21,087
Hombres;66 años;2037;20,963
Hombres;66 años;2036;20,838
Hombres;66 años;2035;20,714
Hombres;66 años;2034;20,589
Hombres;66 años;2033;20,464
Hombres;66 años;2032;20,338
Hombres;66 años;2031;20,212
Hombres;66 años;2030;20,086
Hombres;66 años;2029;19,960
Hombres;66 años;2028;19,834
Hombres;66 años;2027;19,707
Hombres;66 años;2026;19,580
Hombres;66 años;2025;19,453
Hombres;66 años;2024;19,326
Hombres;66 años;2023;19,198
Hombres;66 años;2022;19,071
Hombres;66 años;2021;18,943
Hombres;66 años;2020;18,815
Hombres;66 años;2019;18,688
Hombres;66 años;2018;18,559
Hombres;66 años;2017;18,431
Hombres;66 años;2016;18,303
Hombres;67 años;2065;23,437
Hombres;67 años;2064;23,326
Hombres;67 años;2063;23,215
Hombres;67 años;2062;23,104
Hombres;67 años;2061;22,991
Hombres;67 años;2060;22,879
Hombres;67 años;2059;22,766
Hombres;67 años;2058;22,652
Hombres;67 años;2057;22,538
Hombres;67 años;2056;22,423
Hombres;67 años;2055;22,308
Hombres;67 años;2054;22,192
Hombres;67 años;2053;22,076
Hombres;67 años;2052;21,959
Hombres;67 años;2051;21,842
Hombres;67 años;2050;21,724
Hombres;67 años;2049;21,606
Hombres;67 años;2048;21,488
Hombres;67 años;2047;21,369
Hombres;67 años;2046;21,250
Hombres;67 años;2045;21,130
Hombres;67 años;2044;21,010
Hombres;67 años;2043;20,890
Hombres;67 años;2042;20,769
Hombres;67 años;2041;20,648
Hombres;67 años;2040;20,527
Hombres;67 años;2039;20,405
Hombres;67 años;2038;20,283
Hombres;67 años;2037;20,161
Hombres;67 años;2036;20,038
Hombres;67 años;2035;19,915
Hombres;67 años;2034;19,792
Hombres;67 años;2033;19,668
Hombres;67 años;2032;19,545
Hombres;67 años;2031;19,421
Hombres;67 años;2030;19,296
Hombres;67 años;2029;19,172
Hombres;67 años;2028;19,047
Hombres;67 años;2027;18,922
Hombres;67 años;2026;18,797
Hombres;67 años;2025;18,672
Hombres;67 años;2024;18,546
Hombres;67 años;2023;18,421
Hombres;67 años;2022;18,295
Hombres;67 años;2021;18,169
Hombres;67 años;2020;18,043
Hombres;67 años;2019;17,917
Hombres;67 años;2018;17,791
Hombres;67 años;2017;17,664
Hombres;67 años;2016;17,538
Hombres;68 años;2065;22,591
Hombres;68 años;2064;22,482
Hombres;68 años;2063;22,373
Hombres;68 años;2062;22,263
Hombres;68 años;2061;22,152
Hombres;68 años;2060;22,041
Hombres;68 años;2059;21,930
Hombres;68 años;2058;21,818
Hombres;68 años;2057;21,705
Hombres;68 años;2056;21,592
Hombres;68 años;2055;21,479
Hombres;68 años;2054;21,365
Hombres;68 años;2053;21,251
Hombres;68 años;2052;21,136
Hombres;68 años;2051;21,021
Hombres;68 años;2050;20,905
Hombres;68 años;2049;20,789
Hombres;68 años;2048;20,672
Hombres;68 años;2047;20,555
Hombres;68 años;2046;20,438
Hombres;68 años;2045;20,320
Hombres;68 años;2044;20,202
Hombres;68 años;2043;20,084
Hombres;68 años;2042;19,965
Hombres;68 años;2041;19,846
Hombres;68 años;2040;19,726
Hombres;68 años;2039;19,606
Hombres;68 años;2038;19,486
Hombres;68 años;2037;19,366
Hombres;68 años;2036;19,245
Hombres;68 años;2035;19,124
Hombres;68 años;2034;19,003
Hombres;68 años;2033;18,881
